,src_ip,src_port,dest_ip,dest_port,proto,start_time,flow_alerted
111,192.168.100.150,36888,192.168.100.3,22,tcp,1529284215,True
112,192.168.100.150,36890,192.168.100.3,22,tcp,1529284215,True
113,192.168.100.150,36892,192.168.100.3,22,tcp,1529284215,True
114,192.168.100.150,36894,192.168.100.3,22,tcp,1529284215,True
115,192.168.100.149,33495,192.168.100.6,445,tcp,1529284212,True
116,192.168.100.150,46307,192.168.100.3,22,tcp,1529284228,True
117,192.168.100.3,50032,192.168.100.150,4433,tcp,1529284253,True
118,192.168.100.3,80,192.168.100.55,8080,tcp,1529283903,False
119,192.168.100.46,3456,192.168.100.5,80,udp,1529283903,False
120,192.168.100.46,80,192.168.100.5,80,udp,1529283903,False
121,192.168.100.46,80,192.168.100.5,80,tcp,1529283903,False
122,192.168.100.6,49160,192.168.100.149,4444,tcp,1529283907,True
123,192.168.100.5,0,192.168.100.3,0,tcp,1529283903,False
124,192.168.100.7,365,192.168.100.3,565,udp,1529283903,False
125,192.168.100.6,80,192.168.100.3,80,tcp,1529283903,False
126,192.168.100.3,50850,13.54.166.67,8883,tcp,1529283904,False
127,192.168.100.150,4433,192.168.100.3,50032,tcp,1529284271,True
128,192.168.100.149,4444,192.168.100.6,49160,tcp,1529284261,True
129,192.168.100.55,8080,192.168.100.3,80,tcp,1529284261,False
130,192.168.100.6,,192.168.100.1,,arp,1529284491,False
131,192.168.100.6,52670,192.168.100.1,53,udp,1529284491,False
132,192.168.100.1,,192.168.100.3,,arp,1529284587,False
133,192.168.100.4,49844,91.189.94.4,123,udp,1529284743,False
134,192.168.100.150,49421,27.124.125.251,123,udp,1529284743,False
135,192.168.100.1,,192.168.100.150,,arp,1529284743,False
136,192.168.100.1,,192.168.100.4,,arp,1529284743,False
137,192.168.100.4,,192.168.100.1,,arp,1529284748,False
138,192.168.100.150,,192.168.100.1,,arp,1529284748,False
139,192.168.100.5,80,192.168.100.46,3456,udp,1529284808,False
140,192.168.100.3,,192.168.100.150,,arp,1529285007,True
141,192.168.100.150,,192.168.100.3,,arp,1529285007,True
